Permit Number,Legal Name,Also doing business as,Status,Main Location
1004968,JHL Engineering Inc.,,Current - Practising,"Richmond Hill, ON, Canada"
1001901,JIE SU,Tony Su,Current - Practising,"New Westminster, BC, Canada"
1002746,Jim Mandelli DBA JM Engineering,JM Engineering,Current - Practising,"North Vancouver, BC, Canada"
1003061,Jimmie Dumont,,Cancelled – Not Renewed by Registrant,"Salt Spring Island, BC, Canada"
1000107,Jing Kong & Associates Consulting Structural Engineers Inc.,"JKA
JKA structural engineers",Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1004027,JJJ Engineering Ltd.,,Current - Practising,"London, ON, Canada"
1005015,JJ-ONE Engineering Inc,,Current - Practising,"Calgary, AB, Canada"
1004671,JL Cadworks Ltd,,Current - Practising,"New Westminster, BC, Canada"
1004169,JL Engineering,,Current - Practising,"Vancouver, BC, Canada"
1004059,JLC CONSULTING LTD,,Current - Practising,"PORT COQUITLAM, BC, Canada"
1003653,JLYF Design Inc.,,Current - Practising,"Richmond, BC, Canada"
1001988,JMC Industries Ltd.,JMC Industries Ltd.,Current - Practising,"Prince George, BC, Canada"
1001811,JMP Solutions,,Current - Practising,"London, ON, Canada"
1003500,JMS Engineering Ltd.,,Current - Practising,"Kelowna, BC, Canada"
1001632,JNS Engineering Inc.,,Current - Practising,"Richmond, BC, Canada"
1001529,Jocarsu Consultants Inc.,,Current - Practising,"Richmond, BC, BC, Canada"
1002499,JOEL RAMON ANGUSTIA,ECANSTRUCT CONSULTING,Current - Practising,"Richmond, BC, Canada"
1002497,John A Wallace Engineering Ltd,,Current - Practising,"Courtenay, BC, Canada"
1004888,John Brooks Company Limited,,Current - Practising,"Mississauga, ON, Canada"
1004012,"John Curran Neville Graham & Associates, Engineers Inc",None,Current - Practising,"Surrey, BC, Canada"
1002844,John Dam & Associates Inc.,,Current - Practising,"Victoria, BC, Canada"
1002189,John Enevoldson Engineering Ltd,,Current - Practising,"Gibsons, BC, Canada"
1002470,John Groening & Associates Electrical Services Ltd,,Current - Practising,"Nanaimo, BC, Canada"
1004970,John Harper Inc.,Coasts First,Current - Practising,"Brentwood Bay, BC, Canada"
1001909,John Ivison & Associates Ltd.,,Cancelled – Not Renewed by Registrant,"Youbou, BC, Canada"
1003291,John J. Clague,,Current - Practising,"West Vancouver, BC, Canada"
1002256,"John J. Gardiner & Associates, LLC",,Current - Practising,"Estes Park, CO, United States"
1003770,John Michael William Collins,,Current - Practising,"Vancouver, BC, Canada"
1000271,John Motherwell & Associates Engineering Ltd.,,Current - Practising,"Victoria, BC, Canada"
1002274,John Peters Consulting,,Current - Practising,"West Kelowna, BC, Canada"
1001629,John R. Steiner Engineering Ltd.,Bianco Lam Consulting Consulting Engineers,Current - Practising,"Vancouver, BC, Canada"
1003119,"John S Manson, PEng",,Cancelled – Not Renewed by Registrant,"Ladysmith, BC, Canada"
1003183,John W.C. McNally,,Current - Practising,"Sidney, BC, Canada"
1004407,Johnson Industries Ltd,,Current - Practising,"Delta, BC, Canada"
1002039,Johnston Structural Engineering Inc,,Current - Practising,"CAMPBELL RIVER, BC, Canada"
1004395,Jonathan Fairfax,,Current - Practising,"New Westminster, BC, Canada"
1004499,Jonathan Lambert,"Lambert Engineering
(No Longer In Use)
Lambert Consulting Services",Current - Practising,"Terrace, BC, Canada"
1004389,Jonathan William Fennell,JF Consulting,Current - Practising,"Summerland, BC, Canada"
1001627,"Jones, Kirwan and Associates Limited",,Cancelled – Not Renewed by Registrant,"Victoria, BC, Canada"
1003381,Jordair Compressors Inc.,,Current - Practising,"Delta, BC, Canada"
1002409,Jordan Stewart,,Current - Practising,"Vancouver, BC, Canada"
1003382,Josemaria Resources Inc.,Lundin Mining Corporation,Current - Practising,"Vancouver, BC, Canada"
1004001,Joseph Adom,Safetec Engineering Construction,Current - Practising,"Prince George, BC, Canada"
1004315,Joseph Entz,,Current - Practising,"Lethbridge, AB, Canada"
1002885,Joseph Mark Storey P Eng,,Current - Practising,"Vancouver, BC, Canada"
1000572,Journey Engineering Corporation,,Current - Practising,"Calgary, AB, Canada"
1001108,JP Exploration Services Inc.,,Current - Practising,"Whitehorse, YT, Canada"
1001807,JPAK Engineering Inc.,,Current - Practising,"Langdon, AB, Canada"
1003567,JRG Building Engineering Inc.,,Current - Practising,"Vancouver, BC, Canada"
1002484,JRS Engineering Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1004255,JS Refrigeration Engineering Inc.,,Current - Practising,"Vancouver, BC, Canada"
1001854,JSH Engineering Ltd.,,Current - Practising,"Victoria, BC, Canada"
1004330,"J-Tech Engineering, Ltd.",,Current - Practising,"Delta, BC, Canada"
1000592,JTH ENGINEERING SERVICES,JTH Engineering Services,Current - Practising,"KITIMAT, BC, Canada"
1001478,Julia King,,Cancelled – Not Renewed by Registrant,"North Vancouver, BC, Canada"
1000646,Julie Rivet,Rivet Engineering,Current - Practising,"Victoria, BC, Canada"
1004160,Jun Zhang,,Cancelled – Permit to Practice Requirements Not Met,"Vancouver, BC, Canada"
1003736,Juniper Structural Engineers Inc.,,Current - Practising,"Nelson, BC, Canada"
1001932,JWC Engineering Ltd,,Current - Practising,"108 Mile Ranch, BC, Canada"
1002977,JXR Engineering,,Current - Practising,"San Diego, CA, United States"
1003357,K Brown Contacting Ltd.,,Current - Practising,"Calgary, AB, Canada"
1001157,K D Ketchen & Associates Ltd.,,Current - Practising,"Surrey, BC, Canada"
1002731,K Squared Engineering,,Cancelled – Not Renewed by Registrant,"Quesnel, BC, Canada"
1001709,K&M Techpro Ltd.,,Current - Practising,"West Vancouver, BC, Canada"
1002275,K.G. Taylor Engineering Ltd.,,Current - Practising,"Coquitlam, BC, Canada"
1004003,K.G.ENGINEERING Co. Ltd.,,Current - Practising,
1000969,K.O.&Partners Ltd.,,Cancelled – Not Renewed by Registrant,"Toronto, ON, Canada"
1003105,K+S Potash Canada General Partnership,,Current - Practising,"Saskatoon, SK, Canada"
1004014,K-1 Engineering Ltd.,,Current - Practising,"North Vancouver, BC, Canada"
1004152,K2 Gold Corporation,,Current - Practising,"Vancouver, BC, Canada"
1005068,K2AE Engineering & Consulting Ltd,,Current - Practising,"Abbotsford, BC, Canada"
1000573,KA Rockland Consulting Ltd.,Rockland Ltd.,Current - Practising,"North Vancouver, BC, Canada"
1002619,Kaabia and Associates,,Cancelled – Not Renewed by Registrant,"Carignan, QC, Canada"
1001492,KACEL Project Management Corp.,,Current - Practising,"Smithers, BC, Canada"
1003103,Kadant Canada Corp. DBA Kadant Carmanah Design,Kadant Carmanah Design,Current - Practising,"Surrey, BC, Canada"
1004894,KadTek Automation Inc,,Current - Practising,"Calgary, AB, Canada"
1003847,KAHIL HABASHY,,Current - Practising,"SAINT-LEONARD, QC, Canada"
1002796,Kailo Environmental,Kailo Environmental,Current - Practising,"Nelson BC, BC, Canada"
1004436,Kaisen Design ltd.,,Current - Practising,"Whistler, BC, Canada"
1002925,Kaita Consulting Ltd.,,Cancelled – Not Renewed by Registrant,"Langley, BC, Canada"
1000916,Kala Geosciences Ltd.,,Current - Practising,"Kamloops, BC, Canada"
1004749,Kalesnikoff Mass Timber Inc,,Current - Practising,"Castlegar, BC, Canada"
1003010,Kalessia Holdings Ltd.,KHL Consulting,Current - Practising,"West Vancouver, BC, Canada"
1004982,Kaliber Power Corp.,,Current - Practising,"Pitt Meadows, BC, Canada"
1000704,Kalifra Engineering Ltd.,,Current - Practising,"Fruitvale, BC, Canada"
1004214,Kaljon Forest Engineering Ltd,,Current - Practising,"Cranbrook, BC, Canada"
1001014,Kalkatic Engineering Ltd,,Current - Practising,"Edmonton, AB, Canada"
1001339,Kalwij Water Dynamics Inc.,,Current - Practising,"Port Coquitlam, BC, Canada"
1002040,Kamengo Technology Inc.,,Current - Practising,"Vancouver, BC, Canada"
1003964,Kamo Consulting Inc.,,Current - Practising,"Cambridge, ON, Canada"
1002805,Kamps Engineering Limited,Kamps Engineering Limited,Current - Practising,"Toronto, ON, Canada"
1000860,Kamtech Engineering Corporation,,Current - Practising,"Coquitlam, BC, Canada"
1001015,KANATA Energy Group Ltd,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1002871,Kaneda Engineering Inc.,,Current - Practising,"Vernon, BC, Canada"
1004148,Kanex Industrial Services Inc,,Current - Practising,"Langley, BC, Canada"
1004844,KARA Engineering LTD,,Current - Practising,"Edmonton, AB, Canada"
1004263,Karl-Ernst Lich,Metcom Engineering Ltd.,Cancelled – Not Renewed by Registrant,"Castlegar, BC, Canada"
1000865,Karma Biz Ltd.,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1001599,Karus Gold Corporation,,Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1003116,Kathleen Mary Jaworski,Jaworski Mapping & GIS,Current - Practising,"Surrey, BC, Canada"
1000627,Kaveh Construction Company,,Current - Practising,"North Vancouver, BC, Canada"
1001756,Kay-Son Steel Fabricators Ltd.,,Current - Practising,"Coquitlam, BC, Canada"
1001652,KB Engineering Ltd.,,Current - Practising,"Red Deer County, AB, Canada"
1003318,KCC Geoconsulting Inc.,KCC Geoconsulting Inc.,Current - Practising,"Calgary, AB, Canada"
1004771,KCM Ventures LTD,,Current - Practising,"Pineview, BC, Canada"
1000901,KD Electrical Consultant Ltd.,,Current - Practising,"Abbotsford, BC, Canada"
1003348,KD Mechanical Consultants Ltd,,Current - Practising,"Abbotsford, BC, Canada"
1000734,KDR Consulting Ltd.,,Current - Practising,"Calgary, AB, Canada"
1000346,KDR Engineering Consultants Ltd.,,Current - Practising,"Chilliwack, BC, Canada"
1003494,KDS ENGINEERING LTD,,Current - Practising,"NORTH YORK, ON, Canada"
1002329,KEEMIA ENERGY PROCESS CONSULTANCY,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1002618,Keery Consulting Ltd.,,Current - Practising,"Prince George, BC, Canada"
1002912,Keirton Inc.,,Current - Practising,"Surrey, BC, Canada"
1004442,Kellam Berg Engineering and Surveys Ltd,,Current - Practising,"Calgary, AB, Canada"
1003308,Keller Foundations Ltd.,,Current - Practising,"Acton, ON, Canada"
1002098,Keltech Environmental Ltd.,,Current - Practising,"Kelowna, BC, Canada"
1002969,Kelvin Commissioning Engineering Ltd,KCx Engineering,Current - Practising,"Vancouver, BC, Canada"
1004439,KEM Engineering Ltd.,,Current - Practising,"Nanaimo, BC, Canada"
1004258,Kemetco Research Inc.,,Current - Practising,"Richmond, BC, Canada"
1000821,Ken Enterprises Ltd,Ken Enterprises Ltd,Cancelled – Not Renewed by Registrant,"Nanaimo, BC, Canada"
1002513,"Ken Woods, P.Eng.","Ken Woods, P.Eng.",Current - Practising,"Courtenay, BC, Canada"
1000596,Kenaidan Contracting Limited,,Current - Practising,"Mississauga, ON, Canada"
1001689,Kenneth H Lee Consulting Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1000667,"Kenneth Kienzle, Sole Proprietorship",KGK Engineering,Current - Practising,"North Vancouver, BC, Canada"
1004996,Kenney Engineering Inc.,,Current - Practising,"Burlington, ON, Canada"
1003909,Kentz Canada Ltd.,Kentz Canada Ltd,Current - Practising,"Calgary, AB, Canada"
1002535,Kerkhoff Engineering Ltd.,Kerkhoff Engineering Ltd.,Current - Practising,"Chilliwack, BC, Canada"
1004637,Kerly Acosta Salgado,Kerly Acosta Hitchcock,Current - Practising,"Nanaimo, BC, Canada"
1000696,Kerr Wood Leidal Associates Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1003136,Kestrel Power Engineering Ltd.,,Current - Practising,"Mississauga, ON, Canada"
1001695,Kevin Payne and Associates,,Current - Practising,"Powell River, BC, Canada"
1004592,Kevin Williams,,Current - Practising,"Whitby, ON, Canada"
1002137,Key Design Engineering Inc.,"Key Design Engineering Inc.
Key Design Engineering",Current - Practising,"INGERSOLL, ON, Canada"
1003321,Keystone Environmental Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1002807,Keystone Field Engineering Inc.,,Current - Practising,"Drayton Valley, AB, Canada"
1001384,Keystone Structures Ltd.,,Current - Practising,"Calgary, AB, Canada"
1000173,Keywest Projects Ltd.,,Current - Practising,"calgary, AB, Canada"
1003164,KGM Engineering Corporation,,Current - Practising,"Welland, ON, Canada"
1000721,Khangura Engineering Ltd.,,Current - Practising,"Abbotsford, BC, Canada"
1004520,Kiewit Engineering Group Canada ULC,,Current - Practising,"Burnaby, BC, Canada"
1001951,Kiewit Engineering Group Inc.,,Current - Practising,"Lenexa, KS, United States"
1002799,Kiezik Consulting Ltd.,,Current - Practising,"Devon, AB, Canada"
1000375,Kimley-Horn and Associates Inc.,,Current - Practising,"Raleigh, NC, United States"
1002162,Kin Fu Kwok,,Current - Practising,"Burnaby, BC, Canada"
1002355,Kinclune Holdings Ltd.,Kinclune Consulting,Current - Practising,"North Vancouver, BC, Canada"
1004699,Kinetics Drive Solutions Inc.,,Current - Practising,"Langley, BC, Canada"
1004736,King Engineering & Consulting Inc,,Current - Practising,"Calgary, AB, Canada"
1004366,Kingston Geosciences Ltd.,,Current - Practising,"West Vancouver, BC, Canada"
1002693,Kinitech Engineering Inc.,Kinitech Engineering Inc.,Current - Practising,"Vancouver, BC, Canada"
1003724,Kinmanka Pro Solutions Inc.,Kinmanka Pro Solutions Inc.,Current - Practising,"Calgary, AB, Canada"
1003227,Kirkham Geosystems Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1004251,Kitamaat Technical Services Group,,Current - Practising,"Calgary, AB, Canada"
1003879,Kitselas Geothermal Inc.,,Current - Practising,"Terrace, BC, Canada"
1002359,KJ Controls LTD,,Current - Practising,"Nanaimo, BC, Canada"
1004088,KJA Consultants Inc.,,Current - Practising,"Toronto, ON, Canada"
1005065,KJM Engineering Inc,,Current - Practising,"Edmonton, AB, Canada"
1004711,KJM Sales Limited,,Current - Practising,"Prince George, BC, Canada"
1002665,KJN Engineering Ltd,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1001088,KJW Engineering Ltd.,,Current - Practising,"100 Mile House, BC, Canada"
1003892,KL Engineering Inc.,KL Engineering Inc.,Current - Practising,"Saskatoon, SK, Canada"
1000300,Klaskino Engineering Ltd.,,Current - Practising,"Courtenay, BC, Canada"
1000345,"Kleinfelder Canada, Inc.",,Current - Practising,"Edmonton, AB, Canada"
1005176,K-Line Trailers Ltd.,,Current - Practising,"Langley, BC, Canada"
1000171,Klohn Crippen Berger Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1001016,Klondike Crane Inspection Ltd.,,Current - Practising,"Edmonton, AB, Canada"
1004851,Klotzbach Consulting Ltd.,,Current - Practising,"Kelowna, BC, Canada"
1004183,KLS Engineering Ltd.,,Current - Practising,"Dunnville, ON, Canada"
1000138,KM Civil Consultants Ltd.,,Current - Practising,"Abbotsford, BC, Canada"
1005077,K-Met Consultants Inc.,,Current - Practising,"Lake Country, BC, Canada"
1003813,KMG CIVILENG INC,,Current - Practising,"Toronto, ON, Canada"
1000371,KML Power Engineering Ltd.,,Current - Practising,"VANCOUVER, BC, Canada"
1001748,KNAPPETT INDUSTRIES (2006) LTD.,,Current - Practising,"NANAIMO, BC, Canada"
1002008,Knappett Projects Inc.,,Current - Practising,"VICTORIA, BC, Canada"
1005139,Knergy Integrity Consulting Inc,,Current - Practising,"North Vancouver, BC, Canada"
1001011,Knight Piésold Ltd.,Knight Piésold Ltd.,Current - Practising,"Vancouver, BC, Canada"
1004504,KNW Professionals Ltd.,,Current - Practising,"Calary, AB, Canada"
1001039,KO Structural Engineering Ltd.,,Current - Practising,"Kelowna, BC, Canada"
1004523,"KoBold Metals Canada, Inc.",KoBold Metals,Current - Practising,"Vancouver, BC, Canada"
1004006,Kodak Canada ULC,,Current - Practising,"Burnaby, BC, Canada"
1003212,Kodiak Copper Corp.,,Current - Practising,"Vancouver, BC, Canada"
1002931,Kodiak Measurement Services Inc.,,Current - Practising,"Nelson, BC, Canada"
1001658,Koers & Associates Engineering Ltd,,Current - Practising,"Parksville, BC, Canada"
1003235,Kojima EHV Cable Inc.,,Cancelled – Not Renewed by Registrant,"Langley, BC, Canada"
1005177,Kolostat Inc.,,Current - Practising,"Mississauga , ON, Canada"
1000920,Kolot Structural Engineering Ltd.,,Current - Practising,"Victoria, BC, Canada"
1000788,Kom Lynn Associates Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1004406,Komri Systems Incorporated,Komri Engineering,Current - Practising,"Sudbury, ON, Canada"
1003438,KONE Inc.,,Current - Practising,"Mississauga, ON, Canada"
1001752,Konecranes Canada Inc.,,Current - Practising,"Burlington, ON, Canada"
1002293,"KONSTANT, A Division of The Econo-Rack Group (2015) Inc.","Rack-it-Right, a division of the Econo - Rack Group (2015) Inc.",Current - Practising,"Delta, BC, Canada"
1002528,Kontrol Engineering,,Current - Practising,"Burnaby, BC, Canada"
1000925,Kontur Geotechnical Consultants Inc.,,Current - Practising,"Port Coquitlam, BC, Canada"
1002119,Kontzamanis Graumann Smith MacMillan Inc.,KGS Group,Current - Practising,"Winnipeg, MB, Canada"
1004957,"Koontz Bryant Johnson Williams, Inc.",,Current - Practising,"Henrico, VA, United States"
1001033,Kootenay Columbia Ventures Corporation,,Cancelled – Not Renewed by Registrant,"Rossland, BC, Canada"
1002128,Kootenay Consulting & Testing Services,,Current - Practising,"TRAIL, BC, Canada"
1002858,Kootenay River Engineering,,Current - Practising,"Nelson, BC, Canada"
1000378,Kor Structural,,Current - Practising,"Vancouver, BC, Canada"
1002680,Kormann & Associates Inc.,,Current - Practising,"Calgary, AB, Canada"
1002694,Kostyk Consulting Ltd.,,Current - Practising,"Mill Bay, BC, Canada"
